date,symbol,close,high,low,open,volume,dailyReturn,BOP,returnPre_1d,BOP_SMA_1d,returnPre_2d,closeCV_2d,BOP_SMA_2d,returnPre_3d,closeCV_3d,BOP_SMA_3d,returnPre_4d,closeCV_4d,BOP_SMA_4d,returnPre_5d,closeCV_5d,BOP_SMA_5d,returnPre_10d,closeCV_10d,BOP_SMA_10d,returnPre_15d,closeCV_15d,BOP_SMA_15d,returnPost_1d,returnPost_2d,returnPost_3d,returnPost_4d,returnPost_5d,returnPost_10d,returnPost_15d,returnPost_20d,marketCap,RealGDP_pct_QoQ,RealGDP_pct_YoY,FedDebt_pct_QoQ,FedDebt_pct_YoY,CPI_pct_QoQ,CPI_pct_YoY,UnemploymentRate_pct,USTYield_3m,USTYield_2y,USTYield_5y,USTYield_10y,Unemployment_bps_YoY,USTYield_10y_bps_YoY,USTYield_5y_bps_YoY,USTYield_2y_bps_YoY,USTYield_3m_bps_YoY,Unemployment_bps_QoQ,USTYield_10y_bps_QoQ,USTYield_5y_bps_QoQ,USTYield_2y_bps_QoQ,USTYield_3m_bps_QoQ,fiscalDateEnding,fillingDate,period,currentRatio,debtToAssets,debtToEquity,grossProfitMargin_ttm,operatingProfitMargin_ttm,netProfitMargin_ttm,returnOnAssets_ttm,returnOnEquity_ttm,revenue_ttm,netIncome_ttm,operatingCashFlowSalesRatio_ttm,dividendPaidAndCapexCoverageRatio_ttm,dividendPayoutRatio_ttm,currentRatio_YoY_bps,debtToAssets_YoY_bps,debtToEquity_YoY_bps,grossProfitMargin_ttm_YoY_bps,operatingProfitMargin_ttm_YoY_bps,netProfitMargin_ttm_YoY_bps,returnOnAssets_ttm_YoY_bps,returnOnEquity_ttm_YoY_bps,operatingCashFlowSalesRatio_ttm_YoY_bps,dividendPaidAndCapexCoverageRatio_ttm_YoY_bps,dividendPayoutRatio_ttm_YoY_bps,totalAssets_YoY,revenue_qtly_YoY,operatingCashFlow_qtly_YoY,revenue_ttm_YoY,operatingCashFlow_ttm_YoY,eps_is,netProfitMargin,netProfitMargin_YoY_bps,peRatio,pSalesRatio,weekday,month,earnReportedDate,epsAct,epsEst,earnReportedTime,revenueAct,revenueEst,fiscalDateEnding_ea,amcEquivalentEarnReportedDate,epsSurpriseAbs,epsSurprise_pct,revSurpriseAbs,revSurprise_pct,standEpsSurpriseScore,epsSurpriseChange_QoQ,epsEst_YoY,epsAct_YoY,standRevSurpriseScore,revSurpriseChange_QoQ,revenueEst_YoY,revenueAct_YoY,pre_sentiment,post_sentiment,pre_macro_sentiment,post_macro_sentiment
2022-07-18,IBM,123.1249008178711,125.0680802321987,122.81291598287764,124.92545781613184,8231700.0,-0.0127930144557295,-0.7984150151381718,-0.0127930144557295,-0.7984150151381718,-0.0066876224850556,0.0091042627559869,-0.5827817636081265,0.0069253376424989,0.006438784788206,-0.1269943009384247,-0.0075441084107209,0.0085267066484544,-0.0952457257038186,-0.0203545819753727,0.0076334898909631,-0.1876063820449013,-0.0211874930894856,0.0098760161501733,-0.0602083638702756,-0.0276642441358669,0.0118803810441265,-0.0424653648696634,-0.0524868066361936,-0.0647942304938454,-0.0794903306292568,-0.0715268783863307,-0.0694274532140364,-0.0440890439823408,-0.0399623824847673,-0.0108593093900587,124880132666.0,0.0701794433398905,2.4789231663651545,0.5513707461869632,7.147515990151354,2.6437541308658163,8.998559343947399,3.6,1.72,2.92,3.01,2.98,-2.3000000000000003,1.53,2.14,2.67,1.67,-0.1,0.6600000000000001,0.5899999999999999,0.6400000000000001,1.2,2022-06-30,2022-07-25,Q2,0.8760206004270821,0.4186176011544826,2.750012880622392,0.6236321958392803,0.1245620864149474,0.120820898750054,0.0438185768178003,0.2878561492091298,46242000000.0,5587000000.0,0.2124691838588296,1.2367824773413898,1.0574548057991766,3.5568339120549464,1.1374422711009968,2.5147325978330137,10.580074513979763,2.1935582603761854,3.9209486621606393,0.7500514507666457,4.485186518761852,-5.820152358293118,-80.5957501866188,-3.6131090674941913,-0.1315337774326699,0.0926290617527079,-0.4967619047619047,-0.2922215079437965,-0.4444130287265324,1.54,0.0896041197296427,-0.3587609064843122,22.351912057633797,2.700578103585485,Monday,July,2022-07-18,2.31,2.29,amc,15535000000.0,15083565248.0,2022-06-30,2022-07-18,0.02,0.0087336244541484,451434752.0,0.0299289156494256,0.2776131139119883,-0.0360424949488364,-0.0171673819742489,-0.0085836909871245,0.123229383377836,-0.0005489710690544,0.0608781296947531,0.0926290617527079,,,,
2022-10-19,IBM,110.57756805419922,111.8682867980228,110.10821202755756,110.44217662781053,5906600.0,-0.0034976122235672,0.0769236788462792,-0.0034976122235672,0.0769236788462792,0.0081469069764481,0.0024775180199005,0.0243114901628654,0.0205765527317116,0.0059528821418535,-0.0481617647215563,0.0059118115677037,0.0105723234774173,-0.1990842080125505,0.0420176096497912,0.0091563729916089,0.013156989859647,-0.025687849398373,0.0179042147466899,-0.2220656702212881,-0.0020364659328843,0.0214890356236005,-0.0821538173308499,0.0472614059300424,0.0603214944945098,0.0830952343661761,0.0850540268640904,0.102032321387137,0.1168882342254935,0.1348302629370172,0.1937237500934032,110969558000.0,0.6732082005465267,2.296385574228066,1.1787592895215138,8.793837711521846,0.4575185549191785,8.206176535007682,3.5,3.33,4.22,4.06,3.83,-1.2000000000000002,2.31,3.08,3.94,3.29,-0.1,0.8500000000000001,1.0499999999999998,1.2999999999999998,1.61,2022-09-30,2022-10-25,Q3,0.9518479616621808,0.427699642431466,2.6811117752540348,0.619190181964881,0.1268021317706011,0.0267745291632163,0.0100198649185538,0.0628113169954174,47097000000.0,1261000000.0,0.191371000276026,1.1598249903487323,4.701030927835052,11.552847070437766,1.8737960486578555,2.779163848959332,8.648173938491244,3.421560843551981,-5.13095033485823,-2.3021310002050264,-15.155794699594482,-7.263988068884022,-73.91613368554164,347.3538797719627,-0.1273385385607499,0.0645234321937966,-0.2992996682639145,-0.2282216832721552,-0.4405685556452113,-3.56,-0.2265702537927123,-31.18468366921161,88.00123552735924,2.3561916470263498,Wednesday,October,2022-10-19,1.81,1.78,amc,14106000000.0,13516538653.0,2022-09-30,2022-10-19,0.03,0.0168539325842696,589461347.0,0.0436103770449521,0.4093120003579246,0.0081203081301211,-0.2936507936507936,-0.2817460317460317,0.1612277756904767,0.0136814613955265,0.0200391406686288,0.0645234321937966,,,,
2023-01-25,IBM,128.5648193359375,128.8114309575882,127.28611821774312,128.29995051031042,7347500.0,-0.0051594454856535,0.1736488647265728,-0.0051594454856535,0.1736488647265728,-0.007754019417375,0.0036577147800728,0.1304617947567524,-0.0031160815815406,0.0039593027196849,0.1664226857456512,0.000995456351811,0.0032891895680406,0.0377801447204288,0.0024926606314534,0.0036266091235129,0.0802238081389364,-0.0279004782260064,0.0162795181835064,0.0251347319623174,-0.0055809626703265,0.0140753493466735,0.0534241539712374,-0.044828133797568,-0.0452542743421733,-0.038789530603312,-0.0428390229613854,-0.0402813488947524,-0.0339587311278072,-0.0190721779182171,-0.0594166675370275,127743484614.0,0.8278279245403475,1.3163292014694905,1.586790379176617,6.085899703939068,0.806288374603592,6.410028132901258,3.5,4.42,4.41,3.99,3.88,-0.3999999999999999,2.36,2.7300000000000004,3.68,4.36,0.0,0.0499999999999998,-0.0699999999999994,0.1900000000000004,1.09,2022-12-31,2023-02-28,Q4,0.924234248531979,0.4244870051790668,2.461401749908859,0.540022138148656,0.1347122866725041,0.0270944505939301,0.0128887247235604,0.0747356908494349,60529000000.0,1640000000.0,0.1723967024071106,1.3362786528364707,3.626829268292683,4.559419380102325,0.6762897028371018,-45.59042127386199,-9.966817267907944,2.078765955193026,-10.365813963719814,-3.0610945733481563,-22.90577592325713,-11.896160341094696,-21.46304380726203,260.47115392784025,-0.0360451814758978,4.121509665541577,0.5591820684231223,0.3783217579414779,-0.1844470496287612,2.99,0.1624228626205739,-55.313405667982494,77.89236866707317,2.1104509344942093,Wednesday,January,2023-01-25,3.6,3.6,amc,16691000000.0,16150553131.0,2022-12-31,2023-01-25,0.0,0.0,540446869.0,0.0334630563186498,0.0,-0.0168539325842696,0.0746268656716417,0.0746268656716417,0.1469338886778042,-0.0101473207263023,3.955677548634551,4.121509665541577,,,,
2023-04-19,IBM,116.79304504394533,117.40327175091282,115.84997574244018,116.95946986820996,7014400.0,-0.0114259193162826,-0.1071430193323445,-0.0114259193162826,-0.1071430193323445,-0.0117353178121299,0.0081257672100966,-0.188910675018246,-0.0142032337471306,0.0067138356759605,-0.2092744456199606,-0.0123533430040132,0.006374117709848,-0.1885771265686856,-0.0172708651263259,0.0056794486385085,-0.1600661371584431,-0.0401216089827016,0.0142491225006377,-0.1112998800745294,-0.0233492687798566,0.0139521184002215,-0.0453653997568023,0.0003167563108583,-0.0046706694630584,-0.0072830434839979,-0.0034041014879642,-0.0037206618266772,-0.0227200959897697,-0.0208690084292845,0.0087407496248113,114933002719.0,0.6920437930648227,2.280809081508517,0.1233271277764735,3.4784362072776576,0.9470901241591668,4.9292100045222,3.5,4.85,4.06,3.6,3.48,-0.2000000000000001,1.16,1.1800000000000002,1.7799999999999998,4.33,0.0,-0.3999999999999999,-0.3900000000000001,-0.3500000000000005,0.4299999999999997,2023-03-31,2023-04-25,Q1,1.1609718323492402,0.4615188907263707,2.8548416959822256,0.5424039350323517,0.1345569787402614,0.0302720190149214,0.0137237441726467,0.0848916867246806,60584000000.0,1834000000.0,0.1809223557374884,1.3857142857142857,3.255179934569248,24.101646471945397,2.972748198504638,-16.599819903089763,-8.976078394371944,1.6137390537701637,-9.259943340577976,-2.769437625504032,-20.487209280287843,-6.680162868098679,1.4641229166300065,218.86944273228704,0.0027161883323953,0.0038740578995561,0.1619458128078816,0.3485587089593767,-0.0150956959295533,1.02,0.0650435026662924,1.341287647766105,62.66794041384951,1.897085083834016,Wednesday,April,2023-04-19,1.36,1.27,amc,14252000000.0,14345300000.0,2023-03-31,2023-04-19,0.09,0.0708661417322835,-93300000.0,-0.0065038723484346,1.1902612638585797,0.0708661417322835,-0.0928571428571427,-0.0285714285714284,-0.025251928734721,-0.0399669286670845,0.0104458688455306,0.0038740578995561,,,,
2023-07-19,IBM,126.9702377319336,127.8793113182705,126.69845947948224,127.01709999624735,5520000.0,0.0008866034649464,-0.039685134726002,0.0008866034649464,-0.039685134726002,0.009237217738204,0.0006266455292383,0.1759382948485975,0.0155923058747025,0.0050650002480262,0.3336309496520296,0.0116487445392616,0.0073286287989829,0.1201181129786065,0.0198735784593491,0.0067664094497062,0.1440479467973506,0.009237217738204,0.009084593920372,0.102644888870592,0.0237268390720846,0.0083402710504616,0.1207045411915142,0.0214052276487008,0.0255388050757341,0.029967414849068,0.035798599984389,0.04126072429059,0.064142255343826,0.063845180003681,0.0500328591524592,123664841630.0,0.6069738859241891,2.8294617391073418,2.777747579202749,5.769623203326857,0.815541705344125,3.0602907784593514,3.6,5.43,4.87,4.13,3.81,0.0,0.8300000000000001,1.12,1.95,3.71,0.1,0.33,0.5299999999999998,0.8100000000000005,0.5800000000000001,2023-06-30,2023-07-25,Q2,1.0598222249561713,0.4561124851565277,2.7162740417098328,0.5464278633269447,0.1384739937875884,0.0334578018637234,0.0153161943227973,0.0912121075627224,60524000000.0,2025000000.0,0.202861674707554,1.5492744479495268,2.9590123456790125,18.38016245290892,3.749488400204509,-3.373883891255902,-7.72043325123356,1.3911907372640946,-8.736309688633057,-2.8502382495003062,-19.664404164640736,-0.960750915127559,31.249197060813707,190.1557539879836,0.0369403072868874,-0.0038622465400708,0.9969719909159728,0.3088534232948401,0.2496692111959286,1.74,0.1022940226171243,1.2689902887481646,61.06905759506173,2.0432364290198928,Wednesday,July,2023-07-19,2.18,2.01,amc,15475000000.0,14801100000.0,2023-06-30,2023-07-19,0.1700000000000003,0.0845771144278609,673900000.0,0.0455303997675848,2.2398288429387234,0.0137109726955773,-0.12987012987013,-0.0562770562770562,0.1832535891708061,0.0520342721160195,-0.0472417122626327,-0.0038622465400708,,,,
2023-10-25,IBM,129.9481201171875,131.28476530833132,129.2371404791218,130.34626697871417,6472500.0,-0.005152686402452,-0.1944432670707415,-0.005152686402452,-0.1944432670707415,0.0051324273905395,0.0036529106480142,0.1747969617019697,-0.0005834823333472,0.0051427150438606,0.070490730046015,-0.0067386994582961,0.004207726824484,-0.0622466058085688,-0.0206473772589286,0.0046885971158116,-0.134932447646629,-0.0429381417405164,0.0114107354604364,-0.1372562420298982,-0.0282840375227945,0.0158375869554926,-0.032381409874179,0.0487309012855379,0.0396849328580084,0.0404875133274151,0.055150370819184,0.0606946929880183,0.0798805346935516,0.1256964308359989,0.1445096920251565,125387076000.0,1.071522787323076,3.2363075652528384,2.582744411976723,7.237312453797284,1.0753041762578075,3.694082720464209,3.8,5.55,5.03,4.6,4.59,0.2999999999999998,0.7599999999999998,0.54,0.8100000000000005,2.22,0.1999999999999997,0.7799999999999998,0.4699999999999997,0.1600000000000001,0.1200000000000001,2023-09-30,2023-10-31,Q3,0.9052146637914136,0.4525560427154136,2.535635371084442,0.5503514794834069,0.1117050841915971,0.1132090894229197,0.0535489209022509,0.300030327975391,61170000000.0,6925000000.0,0.2195847637730913,1.7251477010017982,0.8687364620938628,-4.663329787076731,2.4856400283947586,-14.547640416959284,-6.883870248147406,-1.5097047579003902,8.64345602597034,4.352905598369715,23.72190109799736,2.8213763497065307,56.53227106530656,-383.22944657411887,0.0275804529201431,0.0457961151283141,0.6070489216202,0.298808841327473,0.4902918007322756,1.87,0.1155097613882863,34.20800151809986,18.106436967509023,2.0498132417851886,Wednesday,October,2023-10-25,2.2,2.13,amc,14752000000.0,13905300000.0,2023-09-30,2023-10-25,0.0700000000000002,0.0328638497652583,846700000.0,0.0608904518421033,0.8682937434674053,-0.0517132646626025,0.1767955801104972,0.2154696132596685,0.2307609958264891,0.0153600520745185,-0.0142279880901744,0.0457961151283141,,,,
2024-01-24,IBM,166.75086975097656,167.6424907392784,165.76338513347096,167.5466124811063,9097800.0,-5.755427807629943e-05,-0.4234688713984334,-5.755427807629943e-05,-0.4234688713984334,0.0063646328493478,4.069819149155274e-05,0.1259288027130919,0.014287399520839,0.0036757896271111,0.0855776557855618,0.0424957697023882,0.0067390084251203,0.1568911579415811,0.047266391578618,0.0171883089366622,0.1614091985370553,0.0865190796798323,0.0278012330523437,0.3069343114957982,0.0769658852587567,0.0324894450525786,0.2222272811852464,0.094865707342985,0.0775599973829139,0.07595012346515,0.0801472522655866,0.0559420434408823,0.0564021381409629,0.0650468490421785,0.0687600914515997,159528596000.0,0.788672702737836,3.1962170406030888,2.5150046729713,8.217156446074302,0.4457168884406393,3.3231819550885167,3.8,5.4,4.23,3.84,3.88,0.2999999999999998,0.0,-0.1500000000000003,-0.1799999999999997,0.9800000000000004,0.0,-0.71,-0.7599999999999998,-0.7999999999999998,-0.1499999999999994,2023-12-31,2024-02-26,Q4,0.9352011957445562,0.4431718191968412,2.6598766253938666,0.5544868167930294,0.0539614284097706,0.1212758046525162,0.0554713437493067,0.3329339191408157,61859000000.0,7502000000.0,0.2251733781664753,1.8056779880736324,0.8051186350306585,1.0966947212577185,1.8684814017774327,19.84748754850077,1.4464678644373397,-8.075085826273348,9.4181354058586,4.258261902574636,25.81982282913808,5.277667575936473,46.93993352371617,-282.17106332620244,0.062856109962827,0.0412797315918758,0.1253467843631777,0.0219729385914189,0.3348346909439386,3.59,0.1891829689298043,2.6760106309230425,21.264808850973075,2.578906804183708,Wednesday,January,2024-01-24,3.87,3.78,amc,17380000000.0,17298500000.0,2023-12-31,2024-01-24,0.0900000000000003,0.0238095238095238,81500000.0,0.0047113911610833,1.1361499255760508,-0.0090543259557344,0.0499999999999998,0.0749999999999999,0.0219922812410596,-0.05617906068102,0.036396860583548,0.0412797315918758,,,,
2024-04-24,IBM,178.11026000976562,178.29406590532568,175.49809346831816,177.2105101480284,7616600.0,0.0104836310889326,0.3218021214473132,0.0104836310889326,0.3218021214473132,0.0120946194641617,0.0073743914347885,0.1133663791706947,0.0138782244822657,0.0065412858576398,0.0116982523941223,0.0144928493524312,0.0062087569032556,-0.0865169467165881,0.0054616030056775,0.0058879722422873,-0.1227091559893168,-0.0104276709138592,0.008031960493808,-0.2840674432144484,-0.0356206136629405,0.016929738763525,-0.2461286408970749,-0.082509568962755,-0.0921782521408621,-0.0905487141976695,-0.097229896868179,-0.1068442649705284,-0.0771320337808929,-0.0769675464852235,-0.0471799252850727,169424936298.0,0.4048021393169065,2.9018317949903505,1.720627334787106,9.943580161227338,1.0915333290147045,3.471025062988997,3.9,5.46,4.59,4.21,4.2,0.3999999999999999,0.7200000000000002,0.6099999999999999,0.5300000000000002,0.6100000000000003,0.1,0.3200000000000003,0.3700000000000001,0.3599999999999994,0.0599999999999996,2024-03-31,2024-04-30,Q1,1.0993610519492545,0.4583470026026289,2.702850264391041,0.5563736547012954,0.0348166527034865,0.1317909389701617,0.0596344655133448,0.3516615794677787,62068000000.0,8180000000.0,0.2307791454533737,1.874133193772079,0.741442542787286,-6.161078039998569,-0.3171888123741806,-15.199143159118478,1.396971966894367,-9.974032603677497,10.151891995524032,4.5910721340698055,26.676989274309808,4.985678971588528,48.84189080577934,-251.37373917819613,0.0264298061165695,0.0146646084760033,0.1046634870164282,0.0244949161494785,0.306815071617553,1.75,0.1109881750916257,4.59446724253333,20.71209490195599,2.7296664351678803,Wednesday,April,2024-04-24,1.68,1.6,amc,14461000000.0,14550696967.0,2024-03-31,2024-04-24,0.0799999999999998,0.0499999999999999,-89696967.0,-0.0061644447137774,1.7613802887178145,0.026190476190476,0.1764705882352941,0.2352941176470586,-0.0258898432554279,-0.0108758358748607,0.0209582491580129,0.0146646084760033,,,,
2024-07-24,IBM,179.80015563964844,180.82608058120337,178.95009587779185,179.91739909278067,6962100.0,-0.0004345758487123,-0.0624970197886063,-0.0004345758487123,-0.0624970197886063,-0.000705919846889,0.0003073583148146,-0.0860994315340089,0.0042019495866612,0.0003561984531479,0.061083757026371,-0.0064787989230893,0.0023026019132626,-0.1066624282591623,-0.0182982328526236,0.0038151312749778,-0.1503184897734518,0.0347503411149157,0.0130612742840422,0.1267899421544859,0.0379018733242433,0.0219284231504589,0.0607303486286188,0.0432561684534908,0.0420063575969651,0.0406477494621027,0.038147958018508,0.0441256131621963,0.0151071216135467,0.0542445238349631,0.0810501534236813,169353606000.0,0.7389796233074009,3.0368486000836192,0.7086602175476742,7.730232646178869,0.3268078562045362,2.9694179546201798,4.1,5.48,4.71,4.33,4.36,0.4999999999999995,0.5500000000000003,0.2000000000000001,-0.1600000000000001,0.0500000000000007,0.1999999999999997,0.1600000000000001,0.1200000000000001,0.1200000000000001,0.0200000000000004,2024-06-30,2024-07-30,Q2,1.0895169994603346,0.4470668220668221,2.4905935236826773,0.560950578878163,0.0,0.135194509476925,0.0629893610662841,0.3509115125280945,62362000000.0,8431000000.0,0.2205189057438825,1.8033044846577495,0.7224528525679041,2.969477450416336,-0.9045663089705668,-22.56805180271555,1.4522715551218313,-13.84739937875884,10.173670761320157,4.767316674348683,25.96994049653721,1.7657231036328462,25.403003670822287,-223.6559493111108,0.0123664087495178,0.0189983844911147,-0.2168309325246399,0.0303681184323574,0.1200521257533799,1.99,0.1163041410362102,1.4010118419085893,20.087012928478234,2.715653859722267,Wednesday,July,2024-07-24,2.43,2.2,amc,15769000000.0,15623212962.0,2024-06-30,2024-07-24,0.2299999999999999,0.1045454545454545,145787038.0,0.0093314376725577,5.179379309779845,0.0545454545454546,0.0091743119266054,0.1146788990825689,0.0421881630687073,0.0154958823863351,0.0095775742810986,0.0189983844911147,,,,
2024-10-23,IBM,229.40170288085935,229.98321164393383,226.9475181319248,227.09536928409423,5791000.0,0.0021528120607603,0.7597386190804067,0.0021528120607603,0.7597386190804067,0.0043149804098032,0.0015206311902006,0.4363897795102883,0.0023686299150105,0.0021528454380751,0.3742586756331538,-0.0005582860472097,0.0017611785364505,0.3089197387480719,-0.0039371925496916,0.0019628724431264,0.317819191331823,-0.0066154845419543,0.0041630412457273,0.147493258104379,0.0592545683927629,0.0151876357830905,0.3232144386023078,-0.0616971319143784,-0.0776798963953208,-0.0852416544555133,-0.0958969194635916,-0.1196563538682472,-0.0822770547163874,-0.0866497229293198,-0.0707141179999827,215526500000.0,0.7595104802784025,2.71876924443788,1.8174283755967304,6.926513900695186,0.549292626065867,2.4335491427270206,4.1,4.73,3.66,3.58,3.81,0.2999999999999998,-0.7799999999999998,-1.0199999999999996,-1.37,-0.8199999999999994,0.0,-0.5500000000000003,-0.75,-1.0499999999999998,-0.75,2024-09-30,2024-10-30,Q3,1.0250927113298445,0.4475692092393125,2.459342277486911,0.5653674672803106,0.0,0.1022260574971635,0.0476183386805023,0.2616573952879581,62577000000.0,6397000000.0,0.2169806798024833,1.741662390969728,0.9565421291230264,11.9878047538431,-0.4986833476101127,-7.629309359753078,1.5015987796903718,-11.17050841915972,-1.0983031925756226,-0.5930582221748679,-3.837293268743292,-0.2604083970608045,1.651468996792982,8.78056670291636,0.038802669326714,0.014574295010846,-0.0569558101472995,0.0230014713094655,0.0108695652173913,-0.36,-0.0220485067147725,-13.755826810305882,33.69180866030952,3.444180769292232,Wednesday,October,2024-10-23,2.3,2.22,amc,14967000000.0,15077782623.0,2024-09-30,2024-10-23,0.0799999999999996,0.0360360360360358,-110782623.0,-0.0073474081547647,1.2230088749536066,-0.0685094185094186,0.009090909090909,0.0454545454545451,-0.0329434165818769,-0.0166788458273225,0.0220839630558569,0.014574295010846,,,,
2025-01-29,IBM,227.11691284179688,227.95135001533376,222.24933234722155,224.1268235665821,7079800.0,0.0131614092456731,0.5243914433896769,0.0131614092456731,0.5243914433896769,0.0200776157200823,0.0092456786473708,0.4296952639311671,0.017037385466285,0.0101179643186684,0.4314559996480787,0.0114582244644807,0.0087895144283081,0.2845552822573626,0.0240527277623381,0.0076245696408071,0.3729723426386081,0.0499655721446801,0.0100727266926284,0.1850082932923916,0.0267660960116509,0.0140046466265131,0.0837350760034527,0.1296416756033558,0.1184008636194269,0.1331205950862366,0.1408556863801859,0.1374554902387375,0.1483876602348852,0.1457119798677535,0.1631714893140687,211711380000.0,0.5581767476938504,2.4838593068125414,1.8174283755967304,6.926513900695186,0.8734317929172564,2.869728574204844,4.1,4.37,4.25,4.38,4.58,0.2999999999999998,0.7000000000000002,0.54,0.0199999999999995,-1.0300000000000002,0.0,0.77,0.7999999999999998,0.5899999999999999,-0.3600000000000003,2024-12-31,2025-01-29,Q4,1.0404320801400035,0.4257043921997449,2.138499285897389,0.5665498007968127,0.0466454183266932,0.096,0.0439147074904319,0.2206027758450214,62750000000.0,6024000000.0,0.2142788844621514,2.3063464837049743,0.7637782204515272,10.523088439544736,-1.7467426997096305,-52.13773394964778,1.206298400378336,-0.7316010083077376,-2.5275804652516207,-1.1556636258874868,-11.23311432957943,-1.0894493704323964,50.06684956313418,-4.1340414579131295,0.0143003970689361,0.0099539700805524,-0.0295831465710443,0.0144037245994923,-0.0346758561275037,3.16,0.1660684783227938,-2.3114490607010567,35.14465139442231,3.3738865338645416,Wednesday,January,2025-01-29,3.92,3.77,amc,17553000000.0,17558118097.0,2024-12-31,2025-01-29,0.1499999999999999,0.039787798408488,-5118097.0,-0.00029149462213,2.353283914009657,0.0037517623724521,-0.0258397932816537,0.0129198966408268,-0.0016118693305264,0.0070559135326346,0.0102484520713463,0.0099539700805524,,,,
2012-07-26,META,26.747825622558597,28.12257334647061,26.62828143347952,27.644400390335164,64597400.0,-0.0848670585163617,-0.5999997456868509,-0.0848670585163617,-0.5999997456868509,-0.0562390400635079,0.0626693544624485,0.0368798667831679,-0.0660869264087714,0.0447220411100507,-0.0667711572887855,-0.0664116572220901,0.0375550852549938,0.1090123659774809,-0.0741378878925966,0.033072074006185,0.0232099538171409,-0.1285296531913715,0.0344224577116944,-0.1534278384938136,-0.1468064753463879,0.0528261906598157,-0.1398152679194821,-0.1169460202841445,-0.1378027012248812,-0.191433932201543,-0.2223464020986391,-0.2536312452383716,-0.2175046942417776,-0.2599627312999748,-0.2759777043838499,64977000510.0,0.4463347461653111,2.403335839137921,1.5924051732743916,10.541315129720674,-0.1267427122940367,1.6502824607446342,8.2,0.09,0.33,0.72,1.67,-0.9000000000000004,-1.5100000000000002,-1.04,-0.12,0.06,0.0,-0.56,-0.32,0.0,0.0199999999999999,2012-06-30,2012-07-31,Q2,11.573500967117988,0.0472936763129689,0.0530468104290329,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0836,-0.1326013513513513,,,,Thursday,July,2012-07-26,0.12,0.12,amc,1058000000.0,1184000000.0,2012-03-31,2012-07-26,0.0,0.0,-126000000.0,-0.1064189189189189,,,0.3163668275559455,0.3163668275559455,,,0.6196990424076607,0.4473324213406293,,,,
2012-10-23,META,19.42579460144043,19.724652219887968,19.027317143480246,19.17674595270401,78381200.0,0.009316698476488,0.357143441026048,0.009316698476488,0.357143441026048,0.0263157443922623,0.0065573542249364,0.3364646081303508,0.0273973335130279,0.0131396713207365,0.2243097387535674,-0.0191145661430731,0.0132035987971182,-0.0317676959348247,0.0010267080717869,0.0193976290592169,0.0430542405103661,-0.0360849495891721,0.014969795481675,-0.2389822149553671,-0.1243826335517724,0.0460773870123811,-0.2995941001672072,0.1912820108493995,0.1569230584942469,0.1251283418842224,0.0825641493411055,0.0876923262721935,0.0251281553300826,0.1369230800952525,0.2307692383220299,51884165580.0,0.1440279973229374,2.5737123144880414,1.3320877144594512,8.626576535765906,1.093996149133547,1.9505736981465291,7.8,0.1,0.23,0.62,1.65,-1.2000000000000002,-0.27,-0.3399999999999999,-0.0199999999999999,0.08,-0.3999999999999994,-0.02,-0.0999999999999999,-0.1,0.01,2012-09-30,2012-10-24,Q3,11.375,0.0562414266117969,0.0636376463948073,0.7382955771305286,0.1212513484358144,0.0627831715210356,0.0181444070332959,0.020530548892338,4635000000.0,291000000.0,0.3113268608414239,1.180851063829787,-0.0,,,,,,,,,,,,,,,,,-0.0244,-0.0467511885895404,,178.29610164948454,11.193994731391586,Tuesday,October,2012-10-23,0.12,0.11,amc,1262000000.0,1156833333.0,2012-09-30,2012-10-23,0.0099999999999999,0.0909090909090908,105166667.0,0.0909090912234286,,,0.2385992568404458,0.3511991892804864,,,0.2126135566037736,0.3228511530398323,,,,
