symbol,amcEquivalentEarnReportedDate,earnReportedDate,earnReportedTime,fiscalDateEnding_ea,weekday,month,netProfitMargin,netProfitMargin_ttm_y,epsEst,epsAct,epsSurpriseAbs,epsSurprise_pct,standEpsSurpriseScore,epsSurpriseChange_QoQ,epsAct_YoY,revenueEst,revenueAct,revSurpriseAbs,revSurprise_pct,standRevSurpriseScore,revSurpriseChange_QoQ,revenueAct_YoY,returnPre_5d,returnPre_15d,returnPre_10d,closeCV_5d,closeCV_15d,closeCV_10d,BOP_SMA_5d,BOP_SMA_15d,BOP_SMA_10d,returnPost_1d,returnPost_2d,returnPost_3d,returnPost_4d,returnPost_5d
CRM,2020-12-01,2020-12-01,amc,2020-10-31,Tuesday,December,0.1994832995017531,0.17534260080843933,0.74,1.74,1.0,1.3513513513513513,4.79029684719974,0.20209762000806797,1.3199999999999998,4291848000.0,5419000000.0,1127152000.0,0.26262626262626265,2.5739940637596006,0.05948372579387051,0.20075337912696645,-0.0632278341998338,-0.06915299939779118,-0.034174991543260314,0.029453853054413025,0.025630125898564927,0.030039345310132835,-0.34908669087774263,-0.17791774088892426,-0.191374042289458,-0.08522893545080545,-0.08444174007179872,-0.06418064576341453,-0.056556891840867984,-0.055893923547193136
CRM,2021-02-25,2021-02-25,amc,2021-01-31,Thursday,February,0.04589994842702424,0.19160549595332205,0.75,1.04,0.29000000000000004,0.3866666666666667,0.950823543791094,-0.9646846846846846,0.5757575757575757,5676990000.0,5817000000.0,140010000.0,0.024662717390729946,0.34085855117317915,-0.2379635452355327,0.19913419913419905,-0.06449121329674856,-0.015927077960172453,-0.02382555268795128,0.024503229599275644,0.020751858676909842,0.023367911241762365,-0.2786553206154427,-0.05953593780860447,-0.06343257545964559,-0.06309505952313366,-0.05859451128068682,-0.07620732694672216,-0.1085338769210481,-0.11143322388404786
CRM,2021-05-27,2021-05-27,amc,2021-04-30,Thursday,May,0.07865168539325842,0.19874720357941836,0.88,1.21,0.32999999999999996,0.37499999999999994,1.1209787609843056,-0.01166666666666677,0.7285714285714286,5887290000.0,5963000000.0,75710000.0,0.012859906680323205,0.18946182344110857,-0.01180281071040674,0.225693730729702,0.009160812323648848,0.03567988520241583,0.06593979708034947,0.01159748009883872,0.02836126624488345,0.02408553968969601,-0.1125576440857919,-0.04207013608565358,0.060870007450151,0.054332885575891554,0.045919462093154007,0.03892303124314189,0.022184784536265267,0.0515873646790721
CRM,2021-08-25,2021-08-25,amc,2021-07-31,Wednesday,August,0.08438485804416404,0.09991928289222142,0.91,1.48,0.57,0.6263736263736263,1.9355170924314613,0.2513736263736263,0.0277777777777779,5431673075.0,6340000000.0,908326925.0,0.1672278343077561,2.0967040200034726,0.1543679276274329,0.23082896524946617,0.03833292227836105,0.06831294701925361,0.07664680435284166,0.01300086482433273,0.022580231529455163,0.020502962203732673,0.23054559597424135,0.09023844622231082,0.18447806561793262,0.026605354129431547,0.02177503301154715,0.015794719470083596,0.016944594247379152,0.028637223095941966
CRM,2021-11-30,2021-11-30,amc,2021-10-31,Tuesday,November,0.06819175287775026,0.06960733298643078,0.92,1.27,0.35,0.3804347826086956,1.1526494070935231,-0.24593884376493064,-0.2701149425287356,7237500000.0,6863000000.0,-374500000.0,-0.05174438687392055,-0.8917381874062031,-0.21897222118167664,0.26646982838162026,-0.04002160278702416,-0.08065567992412148,-0.06720347205047184,0.017676868495472852,0.02794737413387402,0.02916986197970537,-0.0033467372567420827,-0.10123784240329309,-0.12312809796903017,-0.1174199069882047,-0.0833801077441193,-0.09348671893913485,-0.09197773265225773,-0.06306145446807265
CRM,2022-03-01,2022-03-01,amc,2022-01-31,Tuesday,March,-0.003822003822003822,0.054507020987467916,0.73,0.84,0.10999999999999999,0.1506849315068493,0.37184372716787817,-0.22974985110184631,-0.1923076923076924,7244427221.0,7326000000.0,81572779.0,0.011260072951459636,0.15653283446612415,0.0630044598253802,0.2594120680763281,0.07051712627417928,-0.037240125184878514,0.012064084763205196,0.039690538935206285,0.04292563559234621,0.039182102309903565,0.12234535851995103,0.0004015345934379392,0.014834546258581572,0.007180740510146499,-0.01981904066740625,-0.02814891120957841,-0.060606178579243664,-0.08047303845215037
CRM,2022-05-31,2022-05-31,amc,2022-04-30,Tuesday,May,0.003778167588719471,0.03589835361488905,0.93,0.98,0.04999999999999993,0.05376344086021498,0.16786636563879576,-0.09692149064663433,-0.1900826446280992,7382353162.0,7411000000.0,28646838.0,0.003880448059225482,0.0531266961552212,-0.007379624892234154,0.24283078987087037,-0.0004990250635195093,-0.020537909051440595,-0.023641210296235227,0.019115971332331,0.021645984272915732,0.01887548356475589,0.18701241020793516,0.02794388113131007,0.02722830510812302,0.0987893605756649,0.1757362882246647,0.15395657578324728,0.14122565786846675,0.16793567923269204
CRM,2022-08-24,2022-08-24,amc,2022-07-31,Wednesday,August,0.008808290155440414,0.018281036834924966,1.02,1.19,0.16999999999999993,0.1666666666666666,0.5486141977108244,0.11290322580645162,-0.19594594594594594,7697151635.0,7720000000.0,22848365.0,0.002968418199805934,0.04529384088381707,-0.0009120298594195481,0.21766561514195581,-0.04229644935789589,-0.05083063993887316,-0.04559680991545134,0.027330788908401175,0.027389375011212826,0.029814229424624403,-0.12175674150350216,0.03211844478133858,-0.0043581723881742866,-0.03388691473496219,-0.0821063915534852,-0.10999370248306972,-0.11299363224546877,-0.13271479919888218
CRM,2022-11-30,2022-11-30,amc,2022-10-31,Wednesday,November,0.026795967844838585,0.009176734666930746,1.21,1.4,0.18999999999999995,0.1570247933884297,0.6115188338897953,-0.009641873278236901,0.10236220472440927,7827011242.0,7837000000.0,9988758.0,0.001276190577879842,0.021492742974135483,-0.001692227621926092,0.14192044295497586,0.0737018577002646,0.08939489715024829,-0.011229713936876662,0.022404598693395172,0.036777350453796154,0.027945925208268305,0.48282096270111585,0.12869884224468733,0.1330032240969323,-0.08268341891671538,-0.09790947002009132,-0.16424339735753546,-0.16836191309858062,-0.1857722243345844
CRM,2023-03-01,2023-03-01,amc,2023-01-31,Wednesday,March,-0.011688931297709924,0.006634345496300076,1.35,1.68,0.32999999999999985,0.24444444444444433,1.0811135274425465,0.08741965105601462,1.0,7991370979.0,8384000000.0,392629021.0,0.04913162235012791,0.834754423895482,0.04785543177224807,0.14441714441714448,0.024424561846451587,-0.02294489359075591,-0.015356475751198695,0.011932240842007528,0.022503844801364636,0.01813353245175818,0.2514200904823296,0.12285378296986943,0.098533551165741,0.11496853445256483,0.11401250186585443,0.09829696552487999,0.09542886776474879,0.09321780745703578
CRM,2023-05-31,2023-05-31,amc,2023-04-30,Wednesday,May,0.024129986661816417,0.01177457437554368,1.61,1.69,0.07999999999999985,0.049689440993788726,0.2690103367966,-0.1947550034506556,0.7244897959183674,8177530000.0,8247000000.0,69470000.0,0.008495230222328747,0.15365526134407184,-0.04063639212779917,0.11280528943462431,0.08101044468238983,0.11034901192101465,0.09200244142086378,0.028060203570785754,0.029056519534569215,0.024293571155918417,0.24827244406167356,0.13559010153159473,0.18508520991510458,-0.0469156764002272,-0.046333664397165575,-0.060524783455884634,-0.04713940035797204,-0.07901343573300923
CRM,2023-08-30,2023-08-30,amc,2023-07-31,Wednesday,August,0.14727420667209112,0.047715521151462006,1.9,2.12,0.2200000000000002,0.11578947368421064,0.7565924158499066,0.06610003269042192,0.7815126050420169,8524520000.0,8603000000.0,78480000.0,0.009206383467925466,0.1735832899532807,0.0007111532455967191,0.11437823834196892,0.0282599007529154,0.04459342568613334,0.03889072976549213,0.016760747415559465,0.014459833626067163,0.017002870754251765,0.3289495704430493,0.1674163329448393,0.17262306119583232,0.02985489972445854,0.03018041777051672,0.016973532714206874,0.0305989817464436,0.03483071634520152
CRM,2023-11-29,2023-11-29,amc,2023-10-31,Wednesday,November,0.14036697247706423,0.0763385757200919,2.06,2.11,0.04999999999999982,0.024271844660194088,0.1916100085607776,-0.09151762902401656,0.5071428571428571,8715430000.0,8720000000.0,4570000.0,0.0005243573753675952,0.011030688356679828,-0.00868202609255787,0.11267066479520227,0.026881304131912476,0.08737738059875699,0.041459506033407534,0.011777257946071502,0.02611374507489913,0.013189531707574875,0.053978224587855506,0.1370379503083928,0.11176097748769935,0.09355319560511699,0.12871720170995005,0.08817016742461958,0.08973301214038987,0.08152804407672387
CRM,2024-02-28,2024-02-28,amc,2024-01-31,Wednesday,February,0.15570151825131906,0.11865622400091803,2.27,2.29,0.020000000000000018,0.008810572687224677,0.1299471950696139,-0.01546127197296941,0.36309523809523814,9222782378.0,9287000000.0,64217622.0,0.006962933675328233,0.21388144329196182,0.006438576299960638,0.10770515267175562,0.05720322359057195,0.048770277690036945,0.06622797098133582,0.012365555710221146,0.01938797922469281,0.019787327507666378,-0.01127867164744861,0.023021978372391377,0.06145946895004981,0.030189890710802025,0.05707726306196692,0.04960472663470816,-0.0034025357321533223,0.013343566431139653
CRM,2024-05-29,2024-05-29,amc,2024-04-30,Wednesday,May,0.16785284134457462,0.15303695828553843,2.37,2.44,0.06999999999999984,0.029535864978902884,0.42810768434674135,0.02072529229167821,0.44378698224852076,9150552060.0,9133000000.0,-17552060.0,-0.001918142193488597,-0.05839354637152093,-0.00888107586881683,0.10743300594155447,-0.042782767869419036,-0.020059190728333842,-0.018713880232539504,0.021168952264309343,0.0207248569069839,0.024407712725694704,-0.07425238731422953,0.039661206309454675,-0.11013678538909151,-0.19737127011366573,-0.13688237575357665,-0.12885642977786693,-0.13533609724223306,-0.1291878235306264
CRM,2024-08-28,2024-08-28,amc,2024-07-31,Wednesday,August,0.15324396782841823,0.15444947209653093,2.35,2.56,0.20999999999999996,0.08936170212765955,1.2900381851369616,0.059825837148756666,0.2075471698113207,9219092284.0,9325000000.0,105907716.0,0.01148786808261003,0.34970909059620653,0.013406010276098626,0.08392421248401716,-0.008387938892093105,0.07857017106960162,0.014021490726167762,0.012158211029395455,0.02076188270403548,0.00916468840475279,0.1557962102684522,0.2531667698519167,0.17174838140700777,-0.007300001666532108,-0.023174902073508696,-0.04186937390279244,-0.043337163205381835,-0.04936262237930433
CRM,2024-12-03,2024-12-03,amc,2024-10-31,Tuesday,December,0.3652054214315968,0.21127215036704403,2.44,2.41,-0.029999999999999805,-0.012295081967213035,-0.2733526670966322,-0.10165678409487258,0.14218009478673,9367177769.0,9444000000.0,76822231.0,0.008201214164445308,0.4568509484755891,-0.003286653918164722,0.08302752293577975,-0.022647480578040446,-0.030140776341842868,0.02848725659170981,0.016979945457186455,0.021526218938146505,0.01998695546310052,-0.029961495418520768,-0.08930661844162997,0.05669941117280941,0.10994779552690326,0.09036597888203657,0.09220642370091015,0.060766943269590534,0.05246959302155685
CSCO,2000-02-07,2000-02-08,bmo,2000-01-29,Monday,February,0.1896551724137931,,0.12,0.12,0.0,0.0,,,,4357000000.0,4350000000.0,-7000000.0,-0.001606610052788616,,,,0.1432645671064412,0.16385812632390273,0.14785096415432597,0.035543220166662816,0.05039946948713208,0.06087314857635637,0.3959238024852138,0.10670254513629107,0.16506058204846838,0.004992662636013057,0.028956818010660745,0.08587193989531561,0.045931190523283316,0.042436253115931466
CSCO,2000-05-08,2000-05-09,bmo,2000-04-29,Monday,May,0.13458019922748526,,0.13,0.14,0.010000000000000009,0.07692307692307698,,0.07692307692307698,,4580642857.0,4919000000.0,338357143.0,0.07386673739100459,,0.0754733474437932,,-0.12160966688973596,0.1008769710998092,-0.010837387740170512,0.03622358694587445,0.03656058021444362,0.039139163950263005,-0.2729158849280796,0.07041666792232369,0.06276176987739587,0.0,-0.06772916369520021,-0.039840657549022884,-0.04482052189880947,-0.04382476916578648
CSCO,2000-08-07,2000-08-08,bmo,2000-07-29,Monday,August,0.13246301131418625,,0.15,0.16,0.010000000000000009,0.06666666666666674,,-0.010256410256410248,,5362500000.0,5745000000.0,382500000.0,0.07132867132867132,,-0.002538066062333269,,0.012416577507934567,-0.048473966051467254,0.002838342630245627,0.032802746698611475,0.03638941669535579,0.038671448797088406,-0.06126314542900291,0.01622799490379689,0.092486762302017,-0.011320628825941204,0.02358457822892901,-0.04339596102760257,-0.029245022958796496,-0.026415061227656356
CSCO,2000-11-05,2000-11-06,bmo,2000-10-28,Sunday,November,0.12241141279337321,0.1414572981005898,0.17,0.18,0.009999999999999981,0.058823529411764594,,-0.007843137254902141,,6156833333.0,6519000000.0,362166667.0,0.05882352946908982,,-0.0125051418595815,,0.11960561596076924,0.012263142597634724,-0.009814827628420453,0.06432891950256546,0.05169668235763084,0.05245717826971817,0.3480789305368008,0.008095713933278677,0.03887866577073541,-0.0286340924891898,0.0,-0.08149764879909493,-0.06167403070329125,-0.11784128671263416
CSCO,2001-02-05,2001-02-06,bmo,2001-01-27,Monday,February,0.12951985773562538,0.12933015753625005,0.19,0.18,-0.010000000000000009,-0.05263157894736847,-2.0000000000000018,-0.11145510835913305,0.5,7103157894.0,6748000000.0,-355157894.0,-0.049999999901452284,-1.9209543260726392,-0.1088235293705421,0.551264367816092,-0.07214727884983763,-0.09195368492490308,-0.16591238267738462,0.04436452733699673,0.061925651083953155,0.06813909414245194,-0.1260173160173157,-0.031212848319534445,-0.04958208458208453,0.034357612023065975,-0.10126599563777094,-0.13200767865551088,-0.1844485993447914,-0.14466596974250023
CSCO,2001-05-07,2001-05-08,bmo,2001-04-28,Monday,May,-0.569585448392555,-0.010951979780960405,0.01467,0.03,0.015329999999999998,1.0449897750511246,1.7139461047535878,1.097621353998493,-0.7857142857142858,1576000000.0,4728000000.0,3152000000.0,2.0,9.794996636976027,2.0499999999014524,-0.0388290302907095,0.13368698916575927,0.11918614257228777,0.1107906140184598,0.045437446732079015,0.08856033635889476,0.10271214100903342,0.15105804049302254,-0.022719687991779224,-0.11522969295166705,0.058701253463675496,-0.006233905635540937,-0.02181807173349337,-0.010389643395601666,-0.03532466794686551
CSCO,2001-08-06,2001-08-07,bmo,2001-07-28,Monday,August,0.0016286644951140066,-0.04548512986139147,0.02344,0.02,-0.0034399999999999986,-0.1467576791808873,-0.37225684079386745,-1.191747454232012,-0.875,1576000000.0,4298000000.0,3152000000.0,2.0,9.794996636976027,2.0499999999014524,-0.2518711923411663,0.0344100445309774,0.1033316054430169,0.06951292594200731,0.023777784409380383,0.051051743422871255,0.034007924965708466,0.09639600505623296,0.07355281079680452,0.11552277921214,-0.014329800135835402,-0.07983660578572105,-0.06397142258138322,-0.06192461335409183,-0.06806548287282033
CSCO,2001-11-04,2001-11-05,bmo,2001-10-27,Sunday,November,-0.06025179856115108,-0.10285827316783701,0.01806,0.04,0.02194,1.2148394241417497,2.3996641732997777,1.361597103322637,-0.7777777777777778,2224000000.0,4448000000.0,2224000000.0,1.0,1.763369890392897,2.0499999999014524,-0.31768676177327815,-0.0017351042065354427,0.018288911455005774,0.03229650814299623,0.029838624239828748,0.03342600365835327,0.02823495919622945,-0.07047453915999755,0.03486406455174166,0.04059385562198869,0.037080255143247864,0.07010411880007439,0.09675532031962275,0.10602532158013278,0.11239840055275696
CSCO,2002-02-05,2002-02-06,bmo,2002-01-26,Tuesday,February,0.13704318936877077,-0.12542372881355932,0.05,0.09,0.039999999999999994,0.7999999999999998,3.8238014959506743,-0.4148394241417499,-0.5,3575880000.0,4816000000.0,1240120000.0,0.3468013468013468,0.9563384872975698,-0.6531986531986532,-0.2863070539419087,-0.02682779191841067,-0.057564763850333156,0.024363570538269208,0.03239692559650109,0.026512949431696752,0.024336390293261536,-0.0035695047561948743,-0.060973616537887174,0.05216758705858857,0.0059458317576561726,-0.07783824506455905,-0.0940543549124494,-0.043784095489225794,-0.06702716812271947
CSCO,2002-05-06,2002-05-07,bmo,2002-04-27,Monday,May,0.15118208212360015,0.06135770234986945,0.09,0.11,0.020000000000000004,0.22222222222222227,1.352255994351842,-0.5777777777777775,2.666666666666667,3750444444.0,4822000000.0,1071555556.0,0.2857142858666486,0.8873294055633728,-0.06108706093469818,0.019881556683587043,-0.08775613181200004,-0.14123848208060552,-0.13315359306518149,0.04971570966254158,0.06259411172186757,0.04212082711931285,-0.34135884018483187,-0.19154021270401092,-0.2737724890089837,0.014739222063868462,0.2622181906308889,0.22187677596875877,0.1962758113041112,0.2179976220507407
CSCO,2002-08-05,2002-08-06,bmo,2002-07-27,Monday,August,0.15986746738455165,0.10007930214115782,0.12,0.14,0.020000000000000018,0.16666666666666682,1.4016246357925757,-0.05555555555555544,6.000000000000001,4139142857.0,4829000000.0,689857143.0,0.16666666670693264,0.6100632251222812,-0.11904761915971596,0.12354583527221963,-0.1465066179864063,-0.21329697248831803,-0.12480766416722466,0.06923191140727329,0.08150286273695023,0.06125314451742242,-0.18813488636726633,-0.11122566303294308,-0.06573533979081589,0.06250039582866251,0.14348630686157904,0.16197245539169303,0.15493012515785654,0.18045860392180701
CSCO,2002-11-05,2002-11-06,bmo,2002-10-26,Tuesday,November,0.12755417956656348,0.14390016570008285,0.13,0.14,0.010000000000000009,0.07692307692307698,0.7254797525542099,-0.08974358974358984,2.5000000000000004,4498928571.0,4845000000.0,346071429.0,0.07692307702566545,0.32375709710487866,-0.0897435896812672,0.08925359712230208,0.19716959848007054,0.1546859360055619,0.13101555105841078,0.06383868728910101,0.06897860817805729,0.057270895751245846,0.35469244606533923,0.13028639462063862,0.15278073615248125,0.02127668018385931,-0.02679263814755617,-0.010243857138434898,-0.04176496140949815,0.014184831421752087
CSCO,2003-02-03,2003-02-04,bmo,2003-01-25,Monday,February,0.21026946743051136,0.16190327450674163,0.13,0.15,0.01999999999999999,0.15384615384615377,1.5200592417968066,0.07692307692307679,0.6666666666666667,4084600000.0,4713000000.0,628400000.0,0.15384615384615385,0.6111548222505294,0.0769230768204884,-0.021387043189368793,-0.01677643251596428,-0.11432346049963649,-0.04600171386761265,0.02678720061306114,0.046912490760707845,0.02597413363716885,-0.14702830563729988,-0.20596066969626584,-0.15483438662410104,-0.0207712013550575,-0.0207712013550575,-0.017803810629682726,-0.046735630026932706,-0.02448035970339113
CSCO,2003-05-05,2003-05-06,bmo,2003-04-26,Monday,May,0.2137288869640537,0.1772165219679032,0.14,0.15,0.009999999999999981,0.07142857142857129,0.7835845650736748,-0.08241758241758249,0.36363636363636354,4310133333.0,4618000000.0,307866667.0,0.07142857151143264,0.3103698041346005,-0.08241758233472121,-0.04230609705516386,0.026701966520914944,0.16426950839293153,0.103299803361943,0.009640153386690537,0.04753449448324139,0.029387389027785826,-0.08617431123180226,0.13700636641340452,0.09264566963267551,0.033810218229641364,0.007802422823637523,-0.010403043316324911,0.03706125112888925,0.08387503960994724
CSCO,2003-08-04,2003-08-05,bmo,2003-07-26,Monday,August,0.20884729902169288,0.1895327894904121,0.15,0.15,0.0,0.0,0.0,-0.07142857142857129,0.0714285714285714,4310133333.0,4702000000.0,307866667.0,0.07142857151143264,0.3103698041346005,-0.08241758233472121,-0.0262994408780286,0.009434099576145716,0.034927374970338265,0.07417726011058856,0.007110649485790344,0.029934055333931914,0.014702999441113501,-0.09797152667621659,-0.1634495594314971,-0.00479953186044513,-0.020767901332521044,-0.08359293209998986,-0.08982352662991377,-0.08722735218820898,-0.08047759747999994
CSCO,2003-11-04,2003-11-05,bmo,2003-10-25,Tuesday,November,0.21289943148402274,0.21145604682763666,0.15,0.17,0.020000000000000018,0.13333333333333347,1.4997399870115886,0.13333333333333347,0.2142857142857142,4500882352.0,5101000000.0,600117648.0,0.1333333335703239,0.5821177201978583,-0.08241758233472121,0.05283797729618156,0.03253580920447452,0.02081398414183666,0.022264201383826343,0.020244370780997674,0.0255713876819896,0.030576294485057977,-0.1262494108648424,-0.058089574751262835,-0.007616899254055698,0.010194297626442639,0.06116771942664201,0.035217761687289295,0.028266958734991743,0.035680775152819866
CSCO,2004-02-02,2004-02-03,bmo,2004-01-24,Monday,February,0.1341237495368655,0.19067561430950097,0.17,0.18,0.009999999999999981,0.058823529411764594,0.7431976553317305,-0.07450980392156888,0.19999999999999996,5098111111.0,5398000000.0,299888889.0,0.0588235294348413,0.29456199924078136,-0.0745098041354826,0.1453426692128157,-0.07092142996442208,-0.010573964279682602,-0.10058333145627174,0.02714963438274625,0.03790630570317999,0.041552539644635074,-0.5200540182846409,-0.14030839319829908,-0.3401693987311258,0.008014759098641466,-0.08091636726790263,-0.09084016076749768,-0.05572502171828697,-0.05839701083437432
CSCO,2004-05-10,2004-05-11,bmo,2004-05-01,Monday,May,0.21548042704626336,0.19225781662744346,0.18,0.19,0.010000000000000009,0.05555555555555561,0.8826044726153198,-0.003267973856208986,0.26666666666666683,5324210526.0,5620000000.0,295789474.0,0.055555555618162646,0.31468312159480755,-0.0032679738166786557,0.21697704634040704,0.02367363434691261,-0.05424353971788565,-0.0656876735062204,0.008202959624229176,0.036154329571646285,0.02807345489668732,0.18531284862751152,-0.0792746999808772,-0.10707840033165458,0.02914011903738234,0.01572658353341949,0.0064757890679096874,-0.017575744103437985,-0.03191425922164348
CSCO,2004-08-09,2004-08-10,bmo,2004-07-31,Monday,August,0.23287208909888626,0.19963710591970968,0.2,0.21,0.009999999999999981,0.049999999999999906,0.8746120061779665,-0.005555555555555702,0.3999999999999999,5643809523.0,5926000000.0,282190477.0,0.050000000150607495,0.4645772953431486,-0.005555555467555151,0.26031475967673323,-0.05602699307918224,-0.061329887120543214,-0.023856300083588855,0.024169373794087158,0.02394553616992326,0.020260398464269896,-0.2019027947592807,-0.035136618657775724,0.033342741813293955,0.02044947874623504,-0.0877799320458249,-0.11271761009827974,-0.10922638971340515,-0.09077287826924685
CSCO,2004-11-08,2004-11-09,bmo,2004-10-30,Monday,November,0.23379668397253392,0.20558586078987562,0.21,0.21,0.0,0.0,0.0,-0.049999999999999906,0.23529411764705865,5643809523.0,5971000000.0,282190477.0,0.050000000150607495,0.4645772953431486,-0.005555555467555151,0.1705547931778082,0.03686388403086749,0.07077761488065937,0.10575864329514606,0.01764122532483379,0.03256032242043031,0.02994408282035893,0.11866262621575707,0.04781718798514576,0.2584647846225278,-0.011016820615765144,-0.07661459213366284,-0.0615925850803094,-0.0355532530340984,-0.021031516002624207
CSCO,2005-02-07,2005-02-08,bmo,2005-01-29,Monday,February,0.23094688221709006,0.22846600788837526,0.22,0.22,0.0,0.0,0.0,0.0,0.22222222222222232,5643809523.0,6062000000.0,282190477.0,0.050000000150607495,0.4645772953431486,-0.005555555467555151,0.12300852167469434,0.006652193493006164,-0.03813530548111799,0.023098769026009824,0.015275678560548447,0.017678306848910533,0.014628748812950051,0.09462934282387904,-0.17749089212065677,-0.07580955608425265,0.004404776374659303,-0.02918525859827148,-0.031938531060840325,-0.025330772233182253,-0.010462799840705084
CSCO,2005-05-09,2005-05-10,bmo,2005-04-30,Monday,May,0.22708905770163246,0.23113559181644994,0.22,0.23,0.010000000000000009,0.0454545454545455,1.261095335723328,0.0454545454545455,0.21052631578947367,5917999999.0,6187000000.0,269000001.0,0.04545454563120219,0.9999242659471618,-0.005555555467555151,0.1008896797153025,0.055040773166207924,0.0699181204479069,0.04176239202471832,0.020054386329022053,0.01974005715615945,0.022638526166221234,0.5520137155970882,0.21014017499939044,0.3171172561091134,0.0,0.018670894227792445,0.02690819056517202,0.03734178845558467,0.04832471854231635
CSCO,2005-08-08,2005-08-09,bmo,2005-07-30,Monday,August,0.23400698981917642,0.2314826015080037,0.25,0.25,0.0,0.0,0.0,-0.0454545454545455,0.19047619047619047,5917999999.0,6581000000.0,269000001.0,0.04545454563120219,0.9999242659471618,-0.005555555467555151,0.11052986837664536,-0.0005191601782851274,-0.02035586702862424,0.021220305949378737,0.006369184239471631,0.01829315803796143,0.007898294249529366,-0.0467292620071913,-0.10367692168968586,-0.008157701250334904,0.018701118915722903,-0.05194821697800811,-0.06181835577917094,-0.07532502674140551,-0.07999997010045501
CSCO,2005-11-08,2005-11-09,bmo,2005-10-29,Tuesday,November,0.19251908396946565,0.22088258471237196,0.24,0.25,0.010000000000000009,0.041666666666666706,1.393261092038473,0.041666666666666706,0.19047619047619047,6288000000.0,6550000000.0,262000000.0,0.041666666666666664,1.7786224496791554,-0.005555555467555151,0.09696868196282038,0.02173931833419962,0.05182597421306645,0.04322437133168955,0.00927405235764314,0.018838962346306304,0.018082836531502125,0.18666290913175948,0.20332516837278802,0.2491471401654714,-0.006158977612616745,-0.03975370857125593,-0.021836712085964383,-0.02855546491837624,-0.033034391774172445
CSCO,2006-02-06,2006-02-07,bmo,2006-01-28,Monday,February,0.20745322872661437,0.21510059354043012,0.25,0.26,0.010000000000000009,0.040000000000000036,1.393261092038473,-0.0016666666666666705,0.18181818181818188,6373076923.0,6628000000.0,254923077.0,0.04000000001255281,1.667725150060998,-0.0016666666541138575,0.09336852523919492,-0.05611451606268769,-0.05761130433969175,-0.018172327218841433,0.017271617370657258,0.01669268318674268,0.01672195076094035,-0.19040459624836276,0.07683934737094758,0.1426374204826044,0.014582441576619365,0.08805447899134156,0.0964668518292553,0.10824465801412475,0.0964668518292553
CSCO,2006-05-08,2006-05-09,bmo,2006-04-29,Monday,May,0.19120458891013384,0.2059008160703076,0.26,0.29,0.02999999999999997,0.11538461538461527,4.826397999239054,0.07538461538461523,0.26086956521739113,6564551724.0,7322000000.0,757448276.0,0.11538461540805128,6.635392301233988,0.07538461539549848,0.1834491676095038,0.038168001817318054,0.043144783153785005,0.07244891656214025,0.009220769346701867,0.022760005921067264,0.02265442901310463,0.1791529440516367,0.04734280411564387,0.19506886157670905,-0.003676377232964767,-0.04641528752925439,-0.07858491085069552,-0.06525701841812359,-0.05514698102747062
CSCO,2006-08-07,2006-08-08,bmo,2006-07-29,Monday,August,0.1933867735470942,0.1958994523241118,0.28,0.3,0.019999999999999962,0.07142857142857129,2.2213913296068126,-0.04395604395604398,0.19999999999999996,7451733333.0,7984000000.0,532266667.0,0.07142857147649892,2.7841555047770368,-0.04395604393155236,0.2131894848807172,-0.026286205972739674,-0.03116297292940884,-0.030083360922573466,0.006925883192215996,0.015382405019803024,0.016654861288552366,-0.21711579709599987,-0.12468748873562055,-0.11435449083636073,-0.006892661530870536,0.1361286808673825,0.1234920107542612,0.12234360575202552,0.15393420660049806
CSCO,2006-11-07,2006-11-08,bmo,2006-10-28,Tuesday,November,0.19648093841642228,0.19679261571153464,0.29,0.31,0.020000000000000018,0.06896551724137938,2.221391329606819,-0.002463054187191907,0.24,7656000000.0,8184000000.0,528000000.0,0.06896551724137931,2.8370837854180917,-0.0024630542351196105,0.2494656488549618,0.029424190925837257,0.014705500288076934,0.020542323391139927,0.018626721385433132,0.012964838088460452,0.014983057159903578,0.017242584487373955,-0.008718232457216812,-0.03844759134665973,0.01046701036899722,0.07528181660198108,0.07648971789376113,0.07407379945548276,0.07246399814632443
CSCO,2007-02-05,2007-02-06,bmo,2007-01-27,Monday,February,0.22763360587747364,0.20273105953835072,0.31,0.33,0.020000000000000018,0.06451612903225812,2.221391329606819,-0.0044493882091212605,0.26923076923076916,7927545454.0,8439000000.0,511454546.0,0.06451612910550207,2.881141806408803,-0.004449388135877239,0.2732347616173809,0.049599837497460886,-0.048755059340841345,0.03693939784447964,0.018606762575262024,0.02026917647704104,0.017717025806556538,0.18217332724791208,-0.11860817869095754,0.04756644278966706,-0.008360564280814775,0.02108296197528614,0.02290046230454723,0.007269582875619518,0.001090249132701615
CSCO,2007-05-07,2007-05-08,bmo,2007-04-28,Monday,May,0.2113692758854049,0.2075404057001165,0.33,0.34,0.010000000000000009,0.030303030303030328,1.0667385033281407,-0.03421309872922779,0.1724137931034484,8605235294.0,8866000000.0,260764706.0,0.03030303031711616,1.4602922347222902,-0.03421309878838591,0.21087134662660478,0.04001465390534209,0.044703367636325986,0.046275605587151825,0.015186377183460106,0.018568183684347758,0.021347408060404128,-0.033349549094113765,-0.01822034192712445,-0.03875946475273924,0.019777046183763636,-0.04674587722949164,-0.05465655082834153,-0.042430268206449684,-0.05465655082834153
